id,_id,context,core,dateupload,farm,iconfarm,iconserver,in_park,labels,owner,ownername,parkunit,secret,server,tags,title,views,latitude,longitude
3897313936,5f01fc5ff726a9c76d7574f9,0,True,1252345108,3,2,1091,True,0,84851503@N00,miraluz06,thro,5e5b582343,2474,northdakota badlands,2009-06-12-Badlands-8962,35,46.998255,-103.586867
21719518976,5f01fc5ff726a9c76d756f5c,0,True,1443324940,6,6,5608,True,0,33489638@N06,SMKapsen,thro,fe5a2e0c1a,5800,,,42,46.99828,-103.586748
8396006258,5f01fc5ff726a9c76d7572a6,0,True,1358619808,9,8,7753,True,0,8432336@N08,Clint Midwestwood,thro,b03641caa0,8514,northdakota 2012 theodorerooseveltnationalpark theodorerooseveltnationalpar,Artsy,36,46.99879,-103.586708
8394454895,5f01fc5ff726a9c76d7572a8,0,True,1358609774,9,8,7753,True,0,8432336@N08,Clint Midwestwood,thro,dc65590bf8,8355,northdakota 2012 theodorerooseveltnationalpark theodorerooseveltnationalpar,Emergence,16,46.998877,-103.586697
48770683896,5f01fc5ff726a9c76d7569b6,0,True,1569090494,66,0,0,True,0,69189768@N04,David Fann,thro,f03983ebcf,65535,dakota dakotas southunit trnp theodorerooseveltnationalpark,Susie & Petrified Wood,19,46.999263,-103.586489
7828718160,5f01fc5ff726a9c76d7572ff,0,True,1345521958,8,8,7753,True,0,8432336@N08,Clint Midwestwood,thro,96f47af1a4,7121,northdakota 2012 theodorerooseveltnationalpark theodorerooseveltnationalpar petrifiedforestlooptrail,Stump,37,46.999103999999996,-103.586461
48770886797,5f01fc5ff726a9c76d7569b5,0,True,1569090493,66,0,0,True,0,69189768@N04,David Fann,thro,235c5b901e,65535,dakota dakotas southunit trnp theodorerooseveltnationalpark,"Old ""wood""",20,46.999186,-103.586417
9284061396,5f01fc5ff726a9c76d757216,0,True,1373800803,8,8,7309,True,0,13709281@N00,BY Chu,thro,49be93dd9e,7333,nationalpark northdakota theodorerooseveltnp southunit petrifieldforesttrail,130704 Petrified Forest Trail,65,46.9992,-103.586417
48770683651,5f01fc5ff726a9c76d7569b7,0,True,1569090495,66,0,0,True,0,69189768@N04,David Fann,thro,21e9d5f602,65535,dakota dakotas southunit trnp theodorerooseveltnationalpark,"Some of the ""wood"" had rich colors.",22,46.999502,-103.586403
30150393441,5f01fc5ff726a9c76d756d48,0,True,1476104312,6,6,5516,True,0,98660017@N03,kimeslinger,thro,c927e81dc0,5537,,2016 petrified forest trip,48,46.999325,-103.586395
30121042872,5f01fc5ff726a9c76d756d4a,0,True,1476104303,9,6,5516,True,0,98660017@N03,kimeslinger,thro,82dcfef0ed,8408,,2016 petrified forest trip,51,46.999302,-103.58632
30121045352,5f01fc5ff726a9c76d756d49,0,True,1476104311,9,6,5516,True,0,98660017@N03,kimeslinger,thro,a33869626e,8603,,2016 petrified forest trip,48,46.999302,-103.58632
48770354878,5f01fc5ff726a9c76d7569b4,0,True,1569090493,66,0,0,True,0,69189768@N04,David Fann,thro,9235bf9c85,65535,dakota dakotas southunit trnp theodorerooseveltnationalpark,Petrified Forest,20,46.99913,-103.58627800000001
48770887417,5f01fc5ff726a9c76d7569b2,0,True,1569090491,66,0,0,True,0,69189768@N04,David Fann,thro,e25e012e1c,65535,dakota dakotas petrifiedforest southunit trnp theodorerooseveltnationalpark,Hiking into the Petrified Forest,16,46.999122,-103.585356
9284062014,5f01fc5ff726a9c76d757215,0,True,1373800810,6,8,7309,True,0,13709281@N00,BY Chu,thro,136656781e,5441,nationalpark northdakota theodorerooseveltnp southunit petrifieldforesttrail,130704 Petrified Forest Trail,113,47.0003,-103.5852
9281281937,5f01fc5ff726a9c76d757214,0,True,1373800818,4,8,7309,True,0,13709281@N00,BY Chu,thro,a48ee58eb3,3774,nationalpark northdakota theodorerooseveltnp southunit petrifieldforesttrail,130704 Petrified Forest Trail,318,47.0003,-103.5852
30150388461,5f01fc5ff726a9c76d756d4c,0,True,1476104298,9,6,5516,True,0,98660017@N03,kimeslinger,thro,86bdf58012,8682,,2016 petrified forest trip,46,47.000113,-103.585053
29939382280,5f01fc5ff726a9c76d756d4b,0,True,1476104298,6,6,5516,True,0,98660017@N03,kimeslinger,thro,348ea18c86,5207,,2016 petrified forest trip,49,47.000113,-103.585053
48770355063,5f01fc5ff726a9c76d7569b3,0,True,1569090492,66,0,0,True,0,69189768@N04,David Fann,thro,9c005e301d,65535,dakota dakotas southunit trnp theodorerooseveltnationalpark,In the petrified forest of the South Unit,21,46.999411,-103.58489200000001
30235944155,5f01fc5ff726a9c76d756d4d,0,True,1476104291,6,6,5516,True,0,98660017@N03,kimeslinger,thro,3a8a0cb6fe,5637,,2016 petrified forest trip,48,47.000258,-103.58465600000001
30150384341,5f01fc5ff726a9c76d756d4e,0,True,1476104286,6,6,5516,True,0,98660017@N03,kimeslinger,thro,42ab751375,5487,,2016 petrified forest trip,47,47.000277000000004,-103.584642
9281282609,5f01fc5ff726a9c76d757213,0,True,1373800826,4,8,7309,True,0,13709281@N00,BY Chu,thro,b91d59194f,3815,nationalpark northdakota theodorerooseveltnp southunit petrifieldforesttrail,130704 Petrified Forest Trail,132,47.000483,-103.58448299999999
30121036522,5f01fc5ff726a9c76d756d50,0,True,1476104281,6,6,5516,True,0,98660017@N03,kimeslinger,thro,231955ae60,5604,,2016 petrified forest trip,47,47.000427,-103.584434
3897327764,5f01fc5ff726a9c76d7574f2,0,True,1252345376,4,2,1091,True,0,84851503@N00,miraluz06,thro,3904588045,3295,northdakota badlands,2009-06-12-Badlands-9004,61,47.000544,-103.58426999999999
