id,_id,context,core,dateupload,farm,iconfarm,iconserver,in_park,labels,owner,ownername,parkunit,secret,server,tags,title,views,latitude,longitude
6821661855,5f1b85117547241674944350,0,True,-104,8,4,3699,True,0,27180236@N05,Almond Butterscotch,cave,fbf0eae200,7164,carlsbadcaverns roadtrip2011,A Path Gone Down Twice,786,32.122665999999995,-104.60216700000001
6815588647,5f1b85117547241674944351,0,True,-104,8,4,3699,True,0,27180236@N05,Almond Butterscotch,cave,d36138c3db,7157,carlsbadcaverns roadtrip2011,The Parting of Souls Gone Black,895,32.122665999999995,-104.60216700000001
6821661855,5f1b851175472416749443d9,0,True,-104,8,4,3699,True,0,27180236@N05,Almond Butterscotch,cave,fbf0eae200,7164,carlsbadcaverns roadtrip2011,A Path Gone Down Twice,786,32.122665999999995,-104.60216700000001
6815588647,5f1b851175472416749443da,0,True,-104,8,4,3699,True,0,27180236@N05,Almond Butterscotch,cave,d36138c3db,7157,carlsbadcaverns roadtrip2011,The Parting of Souls Gone Black,895,32.122665999999995,-104.60216700000001
50038016032,5f1b85117547241674942a9c,0,True,-104,66,6,5071,True,0,62634671@N08,John Mac 2011 UK,cave,a29e0bdbd9,65535,1978 carlsbadcavernsnationalpark johnmac johnmacstravelphotography johnmacsusa johnrobertmcnally newmexico petercharlton trekamerica trekamerica1978 usa usa1978 usa1978tour usa–1978,"Carlsbad Caverns National Park, New Mexico, USA - 1978.",0,32.122896999999995,-104.601403
50038016007,5f1b85117547241674942a9d,0,True,-104,66,6,5071,True,0,62634671@N08,John Mac 2011 UK,cave,c96b9d7465,65535,1978 carlsbadcavernsnationalpark johnmac johnmacstravelphotography johnmacsusa johnrobertmcnally newmexico petercharlton trekamerica trekamerica1978 usa usa1978 usa1978tour usa–1978,"Carlsbad Caverns National Park, New Mexico, USA - 1978.",0,32.122896999999995,-104.601403
50037751761,5f1b85117547241674942a9e,0,True,-104,66,6,5071,True,0,62634671@N08,John Mac 2011 UK,cave,51c8dc8479,65535,1978 carlsbadcavernsnationalpark johnmac johnmacstravelphotography johnmacsusa johnrobertmcnally newmexico petercharlton trekamerica trekamerica1978 usa usa1978 usa1978tour usa–1978,"Carlsbad Caverns National Park, New Mexico, USA - 1978.",0,32.122896999999995,-104.601403
50038015992,5f1b85117547241674942a9f,0,True,-104,66,6,5071,True,0,62634671@N08,John Mac 2011 UK,cave,b49f9a497d,65535,1978 carlsbadcavernsnationalpark johnmac johnmacstravelphotography johnmacsusa johnrobertmcnally newmexico petercharlton trekamerica trekamerica1978 usa usa1978 usa1978tour usa–1978,"Carlsbad Caverns National Park, New Mexico, USA - 1978.",0,32.122896999999995,-104.601403
50037208593,5f1b85117547241674942aa0,0,True,-104,66,6,5071,True,0,62634671@N08,John Mac 2011 UK,cave,8543eb8a1b,65535,1978 carlsbadcavernsnationalpark johnmac johnmacstravelphotography johnmacsusa johnrobertmcnally newmexico petercharlton trekamerica trekamerica1978 usa usa1978 usa1978tour usa–1978,"Carlsbad Caverns National Park, New Mexico, USA - 1978.",0,32.122896999999995,-104.601403
49952199246,5f1b85117547241674942aaa,0,True,-104,66,6,5071,True,0,62634671@N08,John Mac 2011 UK,cave,116a4ac500,65535,1992 carlsbadcavernsnationapark johnmac johnmacstravelphotography johnmacsusa johnrobertmcnally newmexico raychinkpallan raypallan thechink thechinkster usa usa1992 usa1992tour usa–1992,"Carlsbad Caverns National Park, New Mexico, USA - 1992.",6,32.122896999999995,-104.601403
