id,_id,context,core,dateupload,farm,iconfarm,iconserver,in_park,labels,owner,ownername,parkunit,secret,server,tags,title,views,latitude,longitude
3402431189,5f1b851175472416749404dd,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,ce7f464c65,3562,,P1010304,2,32.813175,-106.341733
3403239156,5f1b851175472416749404de,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,0b17c7ab09,3577,,P1010303,3,32.813175,-106.341733
3403238170,5f1b851175472416749404df,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,28c45994ef,3650,,P1010299,7,32.813175,-106.341733
3403237006,5f1b851175472416749404e0,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,b7f1b6870f,3419,,P1010298,5,32.813175,-106.341733
3402427235,5f1b851175472416749404e1,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,50b71c0203,3473,,P1010295,5,32.813175,-106.341733
3403234976,5f1b851175472416749404e2,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,0c1d43e79f,3658,,P1010294,5,32.813175,-106.341733
3403233832,5f1b851175472416749404e3,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,520f900ee9,3420,,P1010291,3,32.813175,-106.341733
3403232572,5f1b851175472416749404e4,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,9c8a50dbe5,3456,,P1010290,3,32.813175,-106.341733
3402422709,5f1b851175472416749404e5,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,dcc0492e93,3592,,P1010288,3,32.813175,-106.341733
3402421619,5f1b851175472416749404e6,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,dd81089e94,3455,,P1010286,3,32.813175,-106.341733
3402420021,5f1b851175472416749404e7,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,c7000db901,3431,,P1010285,4,32.813175,-106.341733
3403227672,5f1b851175472416749404e8,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,da1777747a,3431,,P1010282,3,32.813175,-106.341733
3402418085,5f1b851175472416749404e9,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,6fee789985,3626,,P1010281,2,32.813175,-106.341733
3402417081,5f1b851175472416749404ea,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,aa14078c6c,3625,,P1010280,2,32.813175,-106.341733
3403224356,5f1b851175472416749404eb,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,50b310123b,3548,,P1010277,3,32.813175,-106.341733
3402415139,5f1b851175472416749404ec,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,506f248fc1,3577,,P1010273,1,32.813175,-106.341733
3403222152,5f1b851175472416749404ed,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,c93a7f3e7f,3625,,P1010271,1,32.813175,-106.341733
3403221064,5f1b851175472416749404ee,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,aa67b998d9,3559,,P1010270,1,32.813175,-106.341733
3403220076,5f1b851175472416749404ef,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,a2856f8812,3463,,P1010269,0,32.813175,-106.341733
3403218994,5f1b851175472416749404f0,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,1c717fafc8,3630,,P1010268,0,32.813175,-106.341733
3403218066,5f1b851175472416749404f1,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,6b8880ba6a,3441,,P1010267,0,32.813175,-106.341733
3403217060,5f1b851175472416749404f2,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,8979826c7e,3549,,P1010264,1,32.813175,-106.341733
3402407465,5f1b851175472416749404f3,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,2387199f9f,3602,,P1010262,1,32.813175,-106.341733
3402406191,5f1b851175472416749404f4,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,c261d5c9d8,3599,,P1010261,1,32.813175,-106.341733
3402405033,5f1b851175472416749404f5,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,4aa36e824f,3616,,P1010260,0,32.813175,-106.341733
3403212060,5f1b851175472416749404f6,0,True,-106,4,4,3038,True,0,8670938@N06,snowfox0110,whsa,03492c9fa4,3436,,P1010256,0,32.813175,-106.341733
