id,_id,context,core,dateupload,farm,iconfarm,iconserver,in_park,labels,owner,ownername,parkunit,secret,server,tags,title,views,latitude,longitude
1800008069,5f01fc67f726a9c76d85ae6e,0,True,1193692077,3,1,226,True,0,8193983@N05,mittalbirder,indu,62024bb598,2065,county lake nature jesse butterfly cloudy sulphur prairie common preserve ias hoosier casbon,Cloudy Sulphur butterfly by Jesse Casbon,23,41.522157,-87.452271
1591215736,5f01fc67f726a9c76d85ae7c,0,True,1192566877,3,1,226,True,0,8193983@N05,mittalbirder,indu,1016d3892c,2137,county lake bird nature jesse american grasshopper prairie preserve ias hoosier casbon,American Bird grasshopper 4 by Jesse Casbon,57,41.522583000000004,-87.452067
1865467623,5f01fc67f726a9c76d85ae6a,0,True,1194231239,3,1,226,True,0,8193983@N05,mittalbirder,indu,07ca9b67bb,2314,county lake male nature jesse skipper prairie preserve fiery ias hoosier casbon,Fiery Skipper male by Jesse Casbon,32,41.52219,-87.452046
1373714633,5f01fc67f726a9c76d85aeea,0,True,1189715839,2,1,226,True,0,8193983@N05,mittalbirder,indu,f664d781fe,1318,county lake nature female jesse butterfly crescent pearl prairie preserve pearly ias hoosier crescentspot casbon,Pearly Crescentspot butterfly female 4 by Jesse Casbon,42,41.521929,-87.452024
1590339751,5f01fc67f726a9c76d85ae7b,0,True,1192566941,3,1,226,True,0,8193983@N05,mittalbirder,indu,ddab235111,2173,county lake nature jesse hornet prairie preserve ias hoosier baldfaced casbon,Bald-faced Hornet 2 perhaps by Jesse Casbon,402,41.521439,-87.451992
1154293526,5f01fc67f726a9c76d85af14,0,True,1187398484,2,1,226,True,0,8193983@N05,mittalbirder,indu,2a94d9691b,1220,county wild lake nature jesse indigo prairie preserve ias hoosier casbon,Wild Indigo by Jesse Casbon,43,41.521639,-87.451981
1197618811,5f01fc67f726a9c76d85af09,0,True,1187742471,2,1,226,True,0,8193983@N05,mittalbirder,indu,00173fa5d2,1142,county red lake nature jesse butterfly feeding prairie admiral preserve ias hoosier casbon,Red Admiral butterfly 5 by Jesse Casbon,46,41.522321999999996,-87.451981
1261990082,5f01fc67f726a9c76d85af02,0,True,1188342806,2,1,226,True,0,8193983@N05,mittalbirder,indu,0df88a2334,1110,county lake green nature jesse metallic bee prairie preserve ias hoosier virescent casbon,Virescent Green Metallic Bee by Jesse Casbon,55,41.522659000000004,-87.451971
1282347588,5f01fc67f726a9c76d85aef1,0,True,1188532974,2,1,226,True,0,8193983@N05,mittalbirder,indu,7efaec6d25,1399,county wild lake nature jesse butterfly indigo prairie preserve ias hoosier duskywing casbon,Wild Indigo Duskywing butterfly 2 by Jesse Casbon,55,41.52278,-87.451949
1261181475,5f01fc67f726a9c76d85aefe,0,True,1188343246,2,1,226,True,0,8193983@N05,mittalbirder,indu,3559727c8a,1308,county lake nature jesse locust prairie preserve ias hoosier redlegged casbon,Red-legged Locust 3 by Jesse Casbon,44,41.52278,-87.451949
1281431263,5f01fc67f726a9c76d85aef4,0,True,1188532483,2,1,226,True,0,8193983@N05,mittalbirder,indu,c27d017622,1247,county lake male nature jesse butterfly crescent pearl prairie preserve pearly ias hoosier crescentspot casbon,Pearly Crescentspot butterfly male by Jesse Casbon,74,41.52278,-87.451949
1261977384,5f01fc67f726a9c76d85af03,0,True,1188342676,2,1,226,True,0,8193983@N05,mittalbirder,indu,d379fcae24,1366,county lake bird nature jesse american grasshopper prairie preserve ias hoosier casbon,American Bird grasshopper 2 by Jesse Casbon,32,41.522659000000004,-87.45192800000002
2113984898,5f01fc67f726a9c76d85ae5b,0,True,1197763054,3,1,226,True,0,8193983@N05,mittalbirder,indu,fe6b2c2b8c,2162,county lake nature jesse parchment fungus prairie preserve silky ias hoosier casbon,Silky Parchment by Jesse Casbon,62,41.521326,-87.45191700000002
