id,_id,context,core,dateupload,farm,iconfarm,iconserver,in_park,labels,owner,ownername,parkunit,secret,server,tags,title,views,latitude,longitude
48111188103,5f01fc67f726a9c76d85b82a,0,True,1561251649,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,c374e8fe0f,65535,,CEZero_2019,3,67.038802,-158.83518899999999
48114428657,5f01fc67f726a9c76d85b830,0,True,1561303181,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,fdee64206c,65535,,CEZero_2019,7,67.038802,-158.83518899999999
48109350496,5f01fc67f726a9c76d85b844,0,True,1561225999,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,88569c72c8,65535,,CEZero_2019,0,67.03899399999999,-158.83496200000005
48109518421,5f01fc67f726a9c76d85b83f,0,True,1561228228,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,f04c4a258c,65535,,CEZero_2019,2,67.039291,-158.834748
48109422347,5f01fc67f726a9c76d85b846,0,True,1561225433,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,d9186d41dc,65535,,CEZero_2019,0,67.039291,-158.834748
48109524867,5f01fc67f726a9c76d85b82d,0,True,1561226879,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,0ca31bc8c4,65535,,CEZero_2019,0,67.041725,-158.834656
48111479996,5f01fc67f726a9c76d85b836,0,True,1561257172,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,5b396e0391,65535,,CEZero_2019,4,67.041655,-158.83462600000001
48109401977,5f01fc67f726a9c76d85b84c,0,True,1561225180,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,df071b2be2,65535,,CEZero_2019,0,67.041655,-158.83461200000005
48109399013,5f01fc67f726a9c76d85b843,0,True,1561226048,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,5d20268d6b,65535,,CEZero_2019,0,67.041794,-158.834564
48109408907,5f01fc67f726a9c76d85b849,0,True,1561225274,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,4cc3e7bc7f,65535,,CEZero_2019,0,67.042227,-158.833589
48109373536,5f01fc67f726a9c76d85b840,0,True,1561226313,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,a951236884,65535,,CEZero_2019,0,67.042227,-158.833589
48111254492,5f01fc67f726a9c76d85b83b,0,True,1561251707,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,a1d6079d0b,65535,,CEZero_2019,3,67.042222,-158.83346699999996
48109310341,5f01fc67f726a9c76d85b847,0,True,1561225429,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,214e110eda,65535,,CEZero_2019,0,67.042236,-158.83346699999996
48114358291,5f01fc67f726a9c76d85b829,0,True,1561303446,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,c73d76b5e5,65535,,CEZero_2019,8,67.042236,-158.833437
48114446348,5f01fc67f726a9c76d85b827,0,True,1561304007,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,40750d1dbf,65535,,CEZero_2019,19,67.042236,-158.833437
48114903592,5f01fc67f726a9c76d85b826,0,True,1561308274,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,84b75f616c,65535,,CEZero_2019,11,67.04083299999999,-158.832184
48111443606,5f01fc67f726a9c76d85b839,0,True,1561256567,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,b18d6d5934,65535,,CEZero_2019,4,67.040838,-158.832184
48114412352,5f01fc67f726a9c76d85b831,0,True,1561303009,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,9ce1430199,65535,,CEZero_2019,7,67.040772,-158.83178700000005
48111172818,5f01fc67f726a9c76d85b82b,0,True,1561251406,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,3067a211a1,65535,,CEZero_2019,3,67.040772,-158.83178700000005
48109817576,5f01fc67f726a9c76d85b83c,0,True,1561232201,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,2f99897096,65535,,CEZero_2019,3,67.040772,-158.83178700000005
48109446237,5f01fc67f726a9c76d85b845,0,True,1561225775,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,8a35dc7754,65535,,CEZero_2019,0,67.040772,-158.83178700000005
48109407283,5f01fc67f726a9c76d85b841,0,True,1561226170,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,e10c253317,65535,,CEZero_2019,0,67.040444,-158.83158899999995
48114396182,5f01fc67f726a9c76d85b833,0,True,1561302831,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,5017c2a2f7,65535,,CEZero_2019,5,67.040724,-158.831253
48109589626,5f01fc67f726a9c76d85b83e,0,True,1561229187,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,6687c9fd17,65535,,CEZero_2019,2,67.040741,-158.83123899999995
48109294166,5f01fc67f726a9c76d85b84a,0,True,1561225221,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,455e5b9105,65535,,CEZero_2019,0,67.040291,-158.831223
48109336828,5f01fc67f726a9c76d85b84b,0,True,1561225190,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,d60788725e,65535,,CEZero_2019,0,67.04003,-158.831178
48111519703,5f01fc67f726a9c76d85b837,0,True,1561257159,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,fc31f56f27,65535,,CEZero_2019,4,67.040038,-158.831162
48114503122,5f01fc67f726a9c76d85b828,0,True,1561304006,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,a17c44f1fa,65535,,CEZero_2019,8,67.040122,-158.8311
48111681188,5f01fc67f726a9c76d85b835,0,True,1561259953,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,ffb3e27d94,65535,,CEZero_2019,4,67.04016899999999,-158.830995
48109493601,5f01fc67f726a9c76d85b82c,0,True,1561227930,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,f94c2c30c4,65535,,CEZero_2019,2,67.040152,-158.83097800000004
48109349458,5f01fc67f726a9c76d85b848,0,True,1561225347,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,f78a3b924d,65535,,CEZero_2019,0,67.04014699999999,-158.830964
48114300051,5f01fc67f726a9c76d85b832,0,True,1561302836,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,f5f67ba4d7,65535,,CEZero_2019,206,67.04016899999999,-158.830948
48109589801,5f01fc67f726a9c76d85b83d,0,True,1561229189,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,249cc03f10,65535,,CEZero_2019,2,67.04016899999999,-158.830948
48111807692,5f01fc67f726a9c76d85b834,0,True,1561261041,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,2e7513ba1c,65535,,CEZero_2019,22,67.040138,-158.830842
48109464637,5f01fc67f726a9c76d85b842,0,True,1561226053,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,bb2c3a9b41,65535,,CEZero_2019,0,67.04005500000001,-158.830825
48111203288,5f01fc67f726a9c76d85b83a,0,True,1561251905,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,d99df066ae,65535,,CEZero_2019,22,67.04005500000001,-158.830825
48111456766,5f01fc67f726a9c76d85b838,0,True,1561256801,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,9d34bda023,65535,,CEZero_2019,4,67.040352,-158.83075
48109287486,5f01fc67f726a9c76d85b84d,0,True,1561225139,66,1,140,True,0,76718154@N00,Christian Zimmerman,kova,75d87b524a,65535,,CEZero_2019,0,67.040352,-158.830734
584504758,5f01fc67f726a9c76d85b84f,0,True,1529634251,2,8,7380,True,1,70772633@N00,Bruce and Letty,kova,2ef57ab03d,1130,park river landing national valley kobuk kubuk,Kobuk Valley National Park - Landing on the Kubuk River,999,67.108859,-158.225226
584504856,5f01fc67f726a9c76d85b84e,0,True,1540175052,2,8,7380,True,1,70772633@N00,Bruce and Letty,kova,cb91d172e6,1266,park up river bank national valley letty scrambling kobuk kubuk,Kobuk Valley National Park - Letty scrambling up the bank of the Kobuk River,1604,67.108847,-158.224925
