id,_id,context,core,dateupload,farm,iconfarm,iconserver,in_park,labels,owner,ownername,parkunit,secret,server,tags,title,views,latitude,longitude
6039908341,5f01fc5ff726a9c76d75a8cc,0,True,1313289839,7,2,1406,True,135,10040260@N08,madskills421,jeff,707c0359b4,6188,city streets saint st buildings louis missouri,Old Court House in St. Louis.  The Site of the Dred Scott Decision (12),21,38.625301,-90.188728
6039907217,5f01fc5ff726a9c76d75a8ce,0,True,1313289809,7,2,1406,True,135,10040260@N08,madskills421,jeff,f1b46eb925,6199,city streets saint st buildings louis missouri,Old Court House in St. Louis.  The Site of the Dred Scott Decision (10),68,38.625301,-90.188728
6039905017,5f01fc5ff726a9c76d75a8d2,0,True,1313289746,7,2,1406,True,135,10040260@N08,madskills421,jeff,3b0bff934a,6072,city streets saint st buildings louis missouri,Old Court House in St. Louis.  The Site of the Dred Scott Decision (6),36,38.625301,-90.188728
6040449516,5f01fc5ff726a9c76d75a8da,0,True,1313289621,7,2,1406,True,135,10040260@N08,madskills421,jeff,4b76b1edf5,6124,city streets saint st buildings louis missouri,St. Louis Arch and Jefferson National Expansion Memorial (3) - Copy,17,38.625301,-90.188728
6039889075,5f01fc5ff726a9c76d75a8ee,0,True,1313289303,7,2,1406,True,135,10040260@N08,madskills421,jeff,e42f5ca556,6204,city streets saint st buildings louis missouri,House Inside the Jefferson National Expansion Memorial's St. Louis Arch,18,38.625301,-90.188728
6039888683,5f01fc5ff726a9c76d75a8ef,0,True,1313289292,7,2,1406,True,135,10040260@N08,madskills421,jeff,f425b6877c,6065,city streets saint st buildings louis missouri,Carriage Inside the Jefferson National Expansion Memorial's St. Louis Arch,35,38.625301,-90.188728
4925209778,5f01fc5ff726a9c76d75b19b,0,True,1282696943,5,4,3266,True,135,29065145@N07,SoulFlower,jeff,f77f41dbbc,4137,gatewayarch,P8220400,10,38.625301,-90.188728
4925206892,5f01fc5ff726a9c76d75b1a2,0,True,1282696871,5,4,3266,True,135,29065145@N07,SoulFlower,jeff,79eb777174,4141,,P8220372,19,38.625301,-90.188728
4924603993,5f01fc5ff726a9c76d75b1b7,0,True,1282696654,5,4,3266,True,135,29065145@N07,SoulFlower,jeff,015b833b8c,4075,gatewayarch,P8220308,17,38.625301,-90.188728
430673049,5f01fc5ff726a9c76d75cc04,0,True,1174595773,1,1,19,True,135,31962932@N00,thundergoat,jeff,78de5f9a54,188,missouri saintlouis westwardexpansion,IMG_1329,15,38.625301,-90.188728
430672644,5f01fc5ff726a9c76d75cc08,0,True,1174595749,1,1,19,True,135,31962932@N00,thundergoat,jeff,765d61b88b,145,missouri saintlouis westwardexpansion,IMG_1325,26,38.625301,-90.188728
8625948014,5f01fc5ff726a9c76d759d35,0,True,1365284114,9,8,7046,True,135,48922763@N04,Cragin Spring,jeff,d2d9b52a69,8543,urban midwest downtown stlouis mo missouri historical courthouse stlouismissouri stlouismo gatewaytothewest,Saint Louis Historical Old Courthouse,425,38.625301,-90.188728
6040451906,5f01fc5ff726a9c76d75a8d6,0,True,1313289685,7,2,1406,True,135,10040260@N08,madskills421,jeff,85c8c3dfa6,6128,city streets saint st buildings louis missouri,Old Court House in St. Louis.  The Site of the Dred Scott Decision (3),22,38.625301,-90.188728
6039898963,5f01fc5ff726a9c76d75a8dd,0,True,1313289574,7,2,1406,True,135,10040260@N08,madskills421,jeff,a6a22cbf23,6061,city streets saint st buildings louis missouri,Old Court House in St. Louis.  The Site of the Dred Scott Decision,29,38.625301,-90.188728
6040441338,5f01fc5ff726a9c76d75a8e8,0,True,1313289395,7,2,1406,True,135,10040260@N08,madskills421,jeff,26d3ffdaa4,6202,city streets saint st buildings louis missouri,Bugle Player Inside the Jefferson National Expansion Memorial's St. Louis Arch,22,38.625301,-90.188728
6039827747,5f01fc5ff726a9c76d75a8fc,0,True,1313287663,7,2,1406,True,135,10040260@N08,madskills421,jeff,9e5ceec808,6061,city streets saint st buildings louis town missouri,"Looking Out On St. Louis From The Arch.  Busch Stadium, The Old Court House, Mississippi River etc.. (20) (18)",37,38.625301,-90.188728
4925210306,5f01fc5ff726a9c76d75b199,0,True,1282696957,5,4,3266,True,135,29065145@N07,SoulFlower,jeff,4739b26818,4094,gatewayarch,P8220411,14,38.625301,-90.188728
4924611277,5f01fc5ff726a9c76d75b1a5,0,True,1282696850,5,4,3266,True,135,29065145@N07,SoulFlower,jeff,4dbcea801f,4096,gatewayarch,P8220367,7,38.625301,-90.188728
4925205854,5f01fc5ff726a9c76d75b1a6,0,True,1282696844,5,4,3266,True,135,29065145@N07,SoulFlower,jeff,738774f482,4118,gatewayarch,P8220366,11,38.625301,-90.188728
4924603331,5f01fc5ff726a9c76d75b1ba,0,True,1282696636,5,4,3266,True,135,29065145@N07,SoulFlower,jeff,d02ca22624,4097,,P8220301,10,38.625301,-90.188728
6040460350,5f01fc5ff726a9c76d75a8c7,0,True,1313289918,7,2,1406,True,135,10040260@N08,madskills421,jeff,87fa326bb1,6089,city streets saint st buildings louis missouri,Old Court House in St. Louis.  The Site of the Dred Scott Decision (16),24,38.625301,-90.188728
6040458230,5f01fc5ff726a9c76d75a8cb,0,True,1313289855,7,2,1406,True,135,10040260@N08,madskills421,jeff,6afb9df5f5,6197,city streets saint st buildings louis missouri,Old Court House in St. Louis.  The Site of the Dred Scott Decision (13),36,38.625301,-90.188728
6039890853,5f01fc5ff726a9c76d75a8eb,0,True,1313289350,7,2,1406,True,135,10040260@N08,madskills421,jeff,7707d9fa20,6087,city streets saint st buildings louis missouri,Bull Inside the Jefferson National Expansion Memorial's St. Louis Arch,29,38.625301,-90.188728
6040374616,5f01fc5ff726a9c76d75a901,0,True,1313287582,7,2,1406,True,135,10040260@N08,madskills421,jeff,ba92e3b5c9,6188,city streets saint st buildings louis town missouri,"Looking Out On St. Louis From The Arch.  Busch Stadium, The Old Court House, Mississippi River etc.. (20) (13)",37,38.625301,-90.188728
5981088627,5f01fc5ff726a9c76d75a936,0,True,1311779006,7,6,5537,True,135,10179884@N08,paparobzzi,jeff,c0779d56bd,6013,missouri canoneosrebelt1i,IMG_3590,32,38.625301,-90.188728
4857066533,5f01fc5ff726a9c76d75b24a,0,True,1280857340,5,0,0,True,135,9080404@N07,drewphilpot,jeff,d312f19201,4141,st louis downtown arch missouri,IMAG0002,11,38.625301,-90.188728
3033493175,5f01fc5ff726a9c76d75c0ba,0,True,1226820213,4,6,5327,True,135,11941134@N04,Rob Thurman,jeff,fc443750d7,3241,gaymarriage socialjustice robthurman prop8 proposition8 showmenohate showmenoh8,"St. Louis: National Day of Protest against Proposition 8 - November 15, 2008",134,38.625301,-90.188728
430671679,5f01fc5ff726a9c76d75cc10,0,True,1174595693,1,1,19,True,135,31962932@N00,thundergoat,jeff,5a324ced64,163,missouri saintlouis westwardexpansion,IMG_1315,13,38.625301,-90.188728
6040443140,5f01fc5ff726a9c76d75a8e5,0,True,1313289446,7,2,1406,True,135,10040260@N08,madskills421,jeff,8c4be8f008,6134,city streets saint st buildings louis missouri,Woodchuck Inside the Jefferson National Expansion Memorial's St. Louis Arch,23,38.625301,-90.188728
