id,_id,context,core,dateupload,farm,iconfarm,iconserver,in_park,labels,owner,ownername,parkunit,secret,server,tags,title,views,latitude,longitude
2541905085,5f1b85187547241674a26990,0,True,-93,3,1,185,True,0,7682623@N02,auntjojo,voya,933069b9d8,2058,flowers flower green nature minnesota yellow spring northernminnesota voyageurs rainylake unature voyageursnationalpark,Yellow Flowers Along Viaduct,468,48.595378000000004,-93.190997
2541903439,5f1b85187547241674a26991,0,True,-93,3,1,185,True,0,7682623@N02,auntjojo,voya,faa9d50979,2117,flowers flower nature minnesota yellow spring northernminnesota voyageurs rainylake unature voyageursnationalpark,Yellow Quartet,365,48.595378000000004,-93.190997
2542727874,5f1b85187547241674a26992,0,True,-93,3,1,185,True,0,7682623@N02,auntjojo,voya,f88e25c036,2044,flowers flower nature minnesota yellow spring northernminnesota voyageurs rainylake unature voyageursnationalpark,Yellow Quintet,402,48.595378000000004,-93.190997
29638047202,5f1b85187547241674a26841,0,True,-93,9,5,4414,True,0,44124370018@N01,daveynin,voya,380e404cde,8076,minnesota nps,Entering Rainy Lake Visitor Center,146,48.595144,-93.19086300000001
48732011477,5f1b85187547241674a267fd,0,True,-93,66,8,7765,True,0,44872167@N08,Griz version 2.0,voya,61391d9f4b,65535,,2019-09-14_09-31-26,43,48.588044000000004,-93.17326700000001
38709116654,5f1b85187547241674a267ff,0,True,-93,5,8,7334,True,0,89248183@N00,sunny00_04,voya,96c877f788,4692,,,39,48.580905,-93.170748
6912976458,5f1b85187547241674a2692b,0,True,-93,8,8,7334,True,0,89248183@N00,sunny00_04,voya,738aa074c8,7189,sky lake tree water beautiful minnesota clouds awesome mn,Out the window,194,48.580833,-93.17066700000001
6912975716,5f1b85187547241674a2692c,0,True,-93,6,8,7334,True,0,89248183@N00,sunny00_04,voya,829edbe061,5466,food beautiful minnesota easter awesome ribs mn,Richard's ribs,323,48.580833,-93.17066700000001
6910473126,5f1b85187547241674a2692d,0,True,-93,8,8,7334,True,0,89248183@N00,sunny00_04,voya,c0195465dd,7181,morning blue trees sky lake cold water beautiful woods sunny mn,Easter morning,209,48.580833,-93.17066700000001
417168092,5f1b85187547241674a269c7,0,True,-93,1,8,7334,True,0,89248183@N00,sunny00_04,voya,4bd12f816e,168,dog skippy garet,Garet and Skippy,163,48.580809,-93.170006
417046059,5f1b85187547241674a269c8,0,True,-93,1,8,7334,True,0,89248183@N00,sunny00_04,voya,22d984cb89,126,dock dogwater,Skippy on the dock,39,48.580809,-93.170006
4357709245,5f1b85187547241674a268d7,0,True,-93,5,8,7765,True,0,44872167@N08,Griz version 2.0,voya,214e698d6d,4021,snow minnesota nationalparksign voyageursnationalpark littleamericanisland,Little American Island,613,48.602899,-93.168761
9273806923,5f1b85187547241674a26904,0,True,-93,4,8,7309,True,0,13709281@N00,BY Chu,voya,d69466148b,3751,littleamericanisland minnesota nationalpark rainylake voyageursnp,130629 Little American Island,32,48.6026,-93.1687
9276593854,5f1b85187547241674a26903,0,True,-93,6,8,7309,True,0,13709281@N00,BY Chu,voya,9987c9f706,5546,littleamericanisland minnesota nationalpark rainylake voyageursnp,130629 Little American Island,51,48.602283,-93.16865
7583392812,5f1b85187547241674a26922,0,True,-93,8,9,8574,True,0,79166041@N04,predictablylost,voya,78a76cf2e9,7125,,Angle to Key West,120,48.602315999999995,-93.168278
7583392974,5f1b85187547241674a26921,0,True,-93,9,9,8574,True,0,79166041@N04,predictablylost,voya,d38c2c8d76,8002,,Angle to Key West,127,48.602269,-93.168203
4358455980,5f1b85187547241674a268d6,0,True,-93,5,8,7765,True,0,44872167@N08,Griz version 2.0,voya,d5e0dfc01b,4026,snow minnesota miningequipment goldmine voyageursnationalpark minehoist littleamericanisland,Eric at Mine Hoist,292,48.602353,-93.168032
5324399113,5f1b85187547241674a2694e,0,True,-93,6,8,7753,True,0,8432336@N08,Clint Midwestwood,voya,455913f895,5205,,Needs a Bench Warmer,26,48.584113,-93.16743100000001
2541900739,5f1b85187547241674a26993,0,True,-93,3,1,185,True,0,7682623@N02,auntjojo,voya,585422c1fd,2058,sky lake reflection nature grass minnesota reeds puddle spring swamp marsh northernminnesota voyageurs rainylake unature voyageursnationalpark,Sky Reflected in Marsh,579,48.583892999999996,-93.166943
6792828544,5f1b85187547241674a26931,0,True,-93,8,8,7753,True,0,8432336@N08,Clint Midwestwood,voya,fbd39d6f5d,7210,minnesota internationalfalls rainylake 2011 voyageursnationalpark,Snowy Rainy Lake,71,48.584336,-93.166669
37171773835,5f1b85187547241674a2681e,0,True,-93,5,9,8181,True,0,81889536@N07,International Joint Commission,voya,3f42797dbb,4379,,Kelli Saunders - 20170816_155006,79,48.581111,-93.166389
37171770505,5f1b85187547241674a2681f,0,True,-93,5,9,8181,True,0,81889536@N07,International Joint Commission,voya,b99cf1eac1,4331,,Kelli Saunders - 20170816_155011,109,48.581111,-93.166389
37000096502,5f1b85187547241674a26820,0,True,-93,5,9,8181,True,0,81889536@N07,International Joint Commission,voya,1dc951b01f,4396,,Kelli Saunders - 20170816_155227,107,48.581111,-93.166389
37000093042,5f1b85187547241674a26821,0,True,-93,5,9,8181,True,0,81889536@N07,International Joint Commission,voya,d211db850e,4357,,Kelli Saunders - 20170816_155427,108,48.581111,-93.166389
6364134903,5f1b85187547241674a268d4,0,True,-93,7,8,7753,True,0,8432336@N08,Clint Midwestwood,voya,985d2b0b54,6228,minnesota internationalfalls rainylake 2011 voyageursnationalpark voyaguersnationalpark,Rainy Lake,103,48.584496,-93.16636899999999
8642666366,5f1b85187547241674a268d3,0,True,-93,9,8,7753,True,0,8432336@N08,Clint Midwestwood,voya,7db971d3d0,8533,minnesota internationalfalls rainylake 2011 voyageursnationalpark,Across the Bay,116,48.582917,-93.166165
8642618585,5f1b85187547241674a268d2,0,True,-93,9,8,7753,True,0,8432336@N08,Clint Midwestwood,voya,061d45ea92,8239,minnesota internationalfalls rainylake 2011 voyageursnationalpark,Sun,121,48.58452800000001,-93.16604699999999
5320247983,5f1b85187547241674a26951,0,True,-93,6,8,7753,True,0,8432336@N08,Clint Midwestwood,voya,277ffd755f,5290,minnesota rainylake voyageursnationalpark oberholtzertrail,Ineffective,96,48.58225,-93.16582199999999
5321831736,5f1b85187547241674a2694f,0,True,-93,6,8,7753,True,0,8432336@N08,Clint Midwestwood,voya,92973ca1cb,5285,minnesota rainylake voyageursnationalpark oberholzertrail,Rainy Lake,96,48.581973,-93.165639
5320247991,5f1b85187547241674a26952,0,True,-93,6,8,7753,True,0,8432336@N08,Clint Midwestwood,voya,f268b9374c,5289,minnesota rainylake voyageursnationalpark oberholtzertrail,Waterway,194,48.581973,-93.165639
2542724292,5f1b85187547241674a26994,0,True,-93,4,1,185,True,0,7682623@N02,auntjojo,voya,4303781704,3106,tree nature leaves minnesota spring birch shoots northernminnesota voyageurs rainylake newgrowth newplants unature voyageursnationalpark,Downed Birch,509,48.584393,-93.16558
2541896645,5f1b85187547241674a26995,0,True,-93,3,1,185,True,0,7682623@N02,auntjojo,voya,ae254169a7,2039,white nature minnesota mushrooms spring log fungi fungus northernminnesota voyageurs rainylake unature voyageursnationalpark,Mushrooms on Log,301,48.584393,-93.16558
2539247376,5f1b85187547241674a26996,0,True,-93,4,1,185,True,0,7682623@N02,auntjojo,voya,2759264107,3208,nature leaves minnesota pine leaf spring greens northernminnesota rainylake newleaves unature voyageursnationalpark,Pine Stars and New Leaves,430,48.584393,-93.16558
2538425355,5f1b85187547241674a26997,0,True,-93,3,1,185,True,0,7682623@N02,auntjojo,voya,88fb20755c,2080,nature leaves minnesota pinetree pine leaf spring greens fir firtree northernminnesota rainylake newleaves undergrowth unature voyageursnationalpark,New Undergrowth in the Forest,442,48.584393,-93.16558
2539245232,5f1b85187547241674a26998,0,True,-93,4,1,185,True,0,7682623@N02,auntjojo,voya,cbac7216a1,3091,nature leaves minnesota leaf spring deadleaves greens growing sprouts northernminnesota rainylake newgrowth newleaves unature voyageursnationalpark,Spiraling Upward,613,48.584393,-93.16558
2539244168,5f1b85187547241674a26999,0,True,-93,3,1,185,True,0,7682623@N02,auntjojo,voya,1e990015f9,2074,green nature leaves minnesota leaf spring oneleaf greens swirl striped northernminnesota brownleaves rainylake newgrowth newleaves unature voyageursnationalpark,New Leaf of Green,649,48.584393,-93.16558
2538422299,5f1b85187547241674a2699a,0,True,-93,3,1,185,True,0,7682623@N02,auntjojo,voya,fea45d696e,2072,tree nature leaves minnesota leaf spring branch greens birch northernminnesota rainylake newleaves unature voyageursnationalpark,Birch Leaves,1615,48.584393,-93.16558
6361526611,5f1b85187547241674a26932,0,True,-93,7,8,7753,True,0,8432336@N08,Clint Midwestwood,voya,d7ae4b2954,6040,minnesota internationalfalls voyageursnationalpark,Snow Over Reeds,83,48.584410999999996,-93.165467
8642525076,5f1b85187547241674a2690b,0,True,-93,9,8,7753,True,0,8432336@N08,Clint Midwestwood,voya,066da0926b,8109,minnesota internationalfalls rainylake 2011 voyageursnationalpark,Cold,103,48.584379,-93.165231
5321281694,5f1b85187547241674a26950,0,True,-93,6,8,7753,True,0,8432336@N08,Clint Midwestwood,voya,c3688ff3c5,5122,minnesota voyageursnationalpark rainylakevisitorcenter oberholtzertrail,Another Experiment,144,48.584379,-93.164663
