,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,originalsecret,originalformat,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,machine_tags
0,50038016032,62634671@N08,a29e0bdbd9,65535,66,"Carlsbad Caverns National Park, New Mexico, USA - 1978.",1,0,0,1592932655,John Mac 2011 UK,5071,6,0,1978 carlsbadcavernsnationalpark johnmac johnmacstravelphotography johnmacsusa johnrobertmcnally newmexico petercharlton trekamerica trekamerica1978 usa usa1978 usa1978tour usa–1978,ae7222501e,jpg,32.122897,-104.601403,16,0,,5531709,1,0,0,0,
1,50038016007,62634671@N08,c96b9d7465,65535,66,"Carlsbad Caverns National Park, New Mexico, USA - 1978.",1,0,0,1592932656,John Mac 2011 UK,5071,6,0,1978 carlsbadcavernsnationalpark johnmac johnmacstravelphotography johnmacsusa johnrobertmcnally newmexico petercharlton trekamerica trekamerica1978 usa usa1978 usa1978tour usa–1978,a82cf11e38,jpg,32.122897,-104.601403,16,0,,5531709,1,0,0,0,
2,50037751761,62634671@N08,51c8dc8479,65535,66,"Carlsbad Caverns National Park, New Mexico, USA - 1978.",1,0,0,1592932655,John Mac 2011 UK,5071,6,0,1978 carlsbadcavernsnationalpark johnmac johnmacstravelphotography johnmacsusa johnrobertmcnally newmexico petercharlton trekamerica trekamerica1978 usa usa1978 usa1978tour usa–1978,b0337e857f,jpg,32.122897,-104.601403,16,0,,5531709,1,0,0,0,
3,50038015992,62634671@N08,b49f9a497d,65535,66,"Carlsbad Caverns National Park, New Mexico, USA - 1978.",1,0,0,1592932657,John Mac 2011 UK,5071,6,0,1978 carlsbadcavernsnationalpark johnmac johnmacstravelphotography johnmacsusa johnrobertmcnally newmexico petercharlton trekamerica trekamerica1978 usa usa1978 usa1978tour usa–1978,b22fb25fe7,jpg,32.122897,-104.601403,16,0,,5531709,1,0,0,0,
4,50037208593,62634671@N08,8543eb8a1b,65535,66,"Carlsbad Caverns National Park, New Mexico, USA - 1978.",1,0,0,1592932655,John Mac 2011 UK,5071,6,0,1978 carlsbadcavernsnationalpark johnmac johnmacstravelphotography johnmacsusa johnrobertmcnally newmexico petercharlton trekamerica trekamerica1978 usa usa1978 usa1978tour usa–1978,74726d9532,jpg,32.122897,-104.601403,16,0,,5531709,1,0,0,0,
5,50035783647,38900564@N07,ec64eec465,65535,66,"Big Room #22, Carlsbad Caverns",1,0,0,1592874112,DanHartfordPhoto,3784,4,8,carlsbadcaverns cave danhartfordphoto landscape nm nationalpark newmexico northamerica park pillarcolumn rockcolumn rockformation unitedstates geo:country=unitedstates geo:location=carlsbadcavernsnp camera:make=canon geo:city=whitescity geo:state=newmexico geo:lon=10444420169 geo:lat=3217558501 exif:aperture=ƒ56 exif:model=canoneos5dmarkiii exif:lens=ef24105mmf4lisusm exif:isospeed=800 exif:focallength=73mm camera:model=canoneos5dmarkiii exif:make=canon 5d3r047063,,,32.175585,-104.444201,16,0,,5497984,1,0,0,0,
6,50034976633,38900564@N07,7d468928e5,65535,66,"Kings Palace #4, Carlsbad Caverns",1,0,0,1592873986,DanHartfordPhoto,3784,4,6,carlsbadcaverns cave danhartfordphoto landscape nm nationalpark newmexico northamerica park pillarcolumn rockcolumn rockformation unitedstates geo:country=unitedstates camera:model=canoneos7dmarkii camera:make=canon exif:aperture=ƒ40 geo:state=newmexico exif:focallength=11mm geo:city=whitescity exif:lens=efs1022mmf3545usm geo:location=carlsbadcavernsnp geo:lon=10444420169 exif:model=canoneos7dmarkii geo:lat=3217558501 exif:isospeed=4000 exif:make=canon 7d2r040137,,,32.175585,-104.444201,16,0,,5497984,1,0,0,0,
7,50034892878,125106122@N07,a41c522c9d,65535,66,IMG_20200622_082436091,1,0,0,1592871396,LifeIsForEnjoying,1886,2,0,sign feet roadrunner,5ce94cc5b8,jpg,32.175313,-104.444223,16,0,,5497984,1,0,0,0,
8,49982472541,38900564@N07,2b19e8440e,65535,66,"Big Room #23, Carlsbad Caverns",1,0,0,1591572259,DanHartfordPhoto,3784,4,26,carlsbadcaverns cave danhartfordphoto landscape nm nationalpark newmexico northamerica park pillarcolumn rockcolumn rockformation unitedstates exif:aperture=ƒ80 geo:country=unitedstates camera:make=canon geo:city=whitescity geo:state=newmexico geo:location=carlsbadcavernsnp geo:lon=10444420169 exif:isospeed=800 exif:model=canoneos5dmarkiii exif:lens=ef24105mmf4lisusm geo:lat=3217558501 exif:focallength=35mm camera:model=canoneos5dmarkiii exif:make=canon 5d3r047066,,,32.175585,-104.444201,16,0,,5497984,1,0,0,0,
9,49982471876,38900564@N07,80bba6ea8f,65535,66,"Big Room #21, Carlsbad Caverns",1,0,0,1591572242,DanHartfordPhoto,3784,4,25,carlsbadcaverns cave danhartfordphoto landscape nm nationalpark newmexico northamerica park pillarcolumn rockcolumn rockformation unitedstates geo:country=unitedstates geo:city=whitescity camera:make=canon exif:aperture=ƒ40 geo:state=newmexico geo:location=carlsbadcavernsnp exif:focallength=55mm exif:isospeed=800 exif:model=canoneos5dmarkiii exif:lens=ef24105mmf4lisusm geo:lon=10444420169 geo:lat=3217558501 camera:model=canoneos5dmarkiii exif:make=canon 5d3r047062,,,32.175585,-104.444201,16,0,,5497984,1,0,0,0,
10,49981948888,38900564@N07,ec7687b4a8,65535,66,"Big Room #20, Carlsbad Caverns",1,0,0,1591572226,DanHartfordPhoto,3784,4,27,carlsbadcaverns cave danhartfordphoto landscape nm nationalpark newmexico northamerica park pillarcolumn rockcolumn rockformation unitedstates exif:aperture=ƒ80 geo:country=unitedstates camera:make=canon geo:city=whitescity geo:state=newmexico geo:location=carlsbadcavernsnp geo:lon=10444420169 exif:isospeed=800 exif:model=canoneos5dmarkiii exif:lens=ef24105mmf4lisusm geo:lat=3217558501 exif:focallength=73mm camera:model=canoneos5dmarkiii exif:make=canon 5d3r047059,,,32.175585,-104.444201,16,0,,5497984,1,0,0,0,
11,49982726412,38900564@N07,99ef38175b,65535,66,"Big Room #25, Carlsbad Caverns",1,0,0,1591572211,DanHartfordPhoto,3784,4,25,carlsbadcaverns cave danhartfordphoto landscape nm nationalpark newmexico northamerica park pillarcolumn rockcolumn rockformation unitedstates exif:aperture=ƒ80 geo:country=unitedstates camera:make=canon geo:city=whitescity geo:state=newmexico geo:location=carlsbadcavernsnp geo:lon=10444420169 exif:focallength=47mm exif:model=canoneos5dmarkiii exif:lens=ef24105mmf4lisusm geo:lat=3217558501 exif:isospeed=800 camera:model=canoneos5dmarkiii exif:make=canon 5d3r047057,,,32.175585,-104.444201,16,0,,5497984,1,0,0,0,
12,49982470081,38900564@N07,42d0d7a39d,65535,66,"Big Room #18, Carlsbad Caverns",1,0,0,1591572195,DanHartfordPhoto,3784,4,23,carlsbadcaverns cave danhartfordphoto landscape nm nationalpark newmexico northamerica park pillarcolumn rockcolumn rockformation unitedstates exif:aperture=ƒ80 geo:country=unitedstates camera:make=canon geo:city=whitescity geo:state=newmexico geo:location=carlsbadcavernsnp geo:lon=10444420169 exif:focallength=47mm exif:model=canoneos5dmarkiii exif:lens=ef24105mmf4lisusm geo:lat=3217558501 exif:isospeed=800 camera:model=canoneos5dmarkiii exif:make=canon 5d3r047044,,,32.175585,-104.444201,16,0,,5497984,1,0,0,0,
13,49982725337,38900564@N07,3f7216c60e,65535,66,"Big Room #11, Carlsbad Caverns",1,0,0,1591572178,DanHartfordPhoto,3784,4,21,carlsbadcaverns cave danhartfordphoto landscape nm nationalpark newmexico northamerica park pillarcolumn rockcolumn rockformation unitedstates exif:focallength=22mm exif:aperture=ƒ80 camera:model=canoneos7dmarkii camera:make=canon geo:state=newmexico geo:country=unitedstates geo:city=whitescity exif:lens=efs1022mmf3545usm geo:location=carlsbadcavernsnp geo:lon=10444420169 exif:model=canoneos7dmarkii geo:lat=3217558501 exif:isospeed=800 exif:make=canon 7d2r040270,,,32.175585,-104.444201,16,0,,5497984,1,0,0,0,
14,49952199246,62634671@N08,116a4ac500,65535,66,"Carlsbad Caverns National Park, New Mexico, USA - 1992.",1,0,0,1590851283,John Mac 2011 UK,5071,6,6,1992 carlsbadcavernsnationapark johnmac johnmacstravelphotography johnmacsusa johnrobertmcnally newmexico raychinkpallan raypallan thechink thechinkster usa usa1992 usa1992tour usa–1992,7e42d7d56f,jpg,32.122897,-104.601403,16,0,,5531709,1,0,0,0,
15,49952199196,62634671@N08,99af8a3817,65535,66,"Carlsbad Caverns National Park, New Mexico, USA - 1992.",1,0,0,1590851284,John Mac 2011 UK,5071,6,6,1992 carlsbadcavernsnationapark johnmacstravelphotography johnmacsusa newmexico usa usa1992 usa1992tour usa–1992,c95d18f654,jpg,32.122897,-104.601403,16,0,,5531709,1,0,0,0,
16,49896121101,61897811@N00,7733bd714b,65535,66,Carlsbad Caverns,1,0,0,1589505358,Anita363,3,1,94,newmexico limestone cave geology nm carlsbadcaverns cavern carlsbadcavernsnationalpark limestonecavern,1a92888935,jpg,32.177237,-104.441099,16,0,,5497984,1,0,0,0,
