,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,originalsecret,originalformat,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,machine_tags
0,49792872542,44124400268@N01,7f28e6c197,65535,66,Metal Silhouette of Cowboys on a Cattle Drive,1,0,0,1587297687,Duncan Rawlinson - Duncan.co,5464,6,603,1cqylvamganfhl83zfimvspqdrku1h7fey 5dsr 6by17 canon canoneos5dsr duncanrawlinson duncanrawlinsonphoto duncanrawlinsonphotography duncanco greatbasinnationalpark greatbasinnationalparknevadaunitedstatesofamerica man metalsilhouetteofcowboysonacattledrive nevada photobyduncanrawlinson shotwithcanoneos5dsr silhouetteofcowboysoncattledrive us usa unitedstates unitedstatesofamerica wild american antique art background clouds coach country cowboy cowboys decoration final graphic horse horses httpsduncanco httpsduncancometalsilhouetteofcowboysonacattledrive icon illustration iron metal minimal mountain object old retro shadow shape silhouette sky stagecoach steel symbol symbolic vintage west western baker,93d0b26963,jpg,39.017811,-114.173339,16,0,,5499621,1,0,0,0,
1,49742168061,44124400268@N01,c2f3be369f,65535,66,Logs in a Small Stream,1,0,0,1586174481,Duncan Rawlinson - Duncan.co,5464,6,287,1nuxzcbqqxurb42pfw724y144hwxkqfqcf 5dsr canon canoneos5dsr duncanrawlinson duncanrawlinsonphoto duncanrawlinsonphotography duncanco fallen flowers greatbasinnationalpark greatbasinnationalparknevadaunitedstatesofamerica green leaves logsinasmallstream nevada park photobyduncanrawlinson shotwithcanoneos5dsr us usa unitedstates unitedstatesofamerica walk beautiful branches brook creek dampness final flora flowing flowingwater freshair grass httpsduncanco httpsduncancologsinasmallstream logs movement murmuring natural nature openair organic rivulet shore shoreline small smallstream stones stony stream vegetation water waternoise wet wetmoss baker,c23e5b2064,jpg,39.003800,-114.310742,16,0,,5514021,1,0,0,0,
2,6956171853,10725258@N00,6e8821768e,7204,8,Ent,1,0,0,1583853747,rovingmagpie,7349,8,1006,pine geotagged baker nevada gnarly greatbasin bristleconepine gnarlytree greatbasinnationalpark bristleconetrail greatbasinbristleconepine cdtw2011 geo:lat=3900221619578678 geo:lon=11430476821957399,,,39.002216,-114.304768,16,0,8SEH4pJQUL.YTP890Q,12589247,1,0,0,0,
3,49152853732,54769054@N03,afe985a9b9,65535,66,Helping the Elderly,1,0,0,1575219403,Scott Holcomb,4092,5,1405,helpinghand bristleconepine greatbasinnationalpark nevada kowasix kowa13555lens zenzabronicasy48•2cy2filter ilforddelta100profilm bw 6x6 120film mediumformat epsonperfectionv600 photoshopdigitalization,,,38.990620,-114.304118,15,0,,5514021,1,0,0,0,
4,49129214793,54769054@N03,b4976d01c1,65535,66,Top to Bottom,1,0,0,1574807965,Scott Holcomb,4092,5,1128,baldmountainecologicalplantzones wheelerpeaksummittrail greatbasinnationalpark nevada kowasix kowalenss135150mmlens kowal1aø67filter kodakportra160film squareformat 120film mediumformat 6x6 epsonperfectionv600 photoshopdigitalization,,,38.998124,-114.291265,15,0,,5514021,1,0,0,0,
5,49124509702,54769054@N03,e4d5cddeaa,65535,66,Destination Wheeler Peak,1,0,0,1574718299,Scott Holcomb,4092,5,1015,nevada 120film squareformat wheelerpeak greatbasinnationalpark kowasix kodakportra160film kowal1aø67filter kowa156250mmlens 6x6 mediumformat epsonperfectionv600 photoshopdigitalization,,,39.020392,-114.274667,16,0,,5514021,1,0,0,0,
6,49079572988,54769054@N03,59f7680e3d,65535,66,Forging Ahead,1,0,0,1574014252,Scott Holcomb,4092,5,1364,wheelerpeaksummittrail greatbasinnationalpark nevada kowasix kowalenss135150lens zenzabronicasy48•2cy2filter ilforddelta100profilm bw 6x6 120film mediumformat epsonperfectionv600 photoshopdigitalization,,,38.994539,-114.307487,16,0,,5514021,1,0,0,0,
7,49080283902,54769054@N03,c75c5f058c,65535,66,Looking Back,1,0,0,1574014090,Scott Holcomb,4092,5,1281,wheelerpeaksummittrail greatbasinnationalpark nevada kowasix kowalenss135150lens zenzabronicasy48•2cy2filter ilforddelta100profilm bw 6x6 120film mediumformat epsonperfectionv600 photoshopdigitalization,,,38.997524,-114.306027,15,0,,5514021,1,0,0,0,
8,49069702803,54769054@N03,4aa2ecf97e,65535,66,Scree,1,0,0,1573842801,Scott Holcomb,4092,5,1489,wheelerpeaksummittrail greatbasinnationalpark nevada kowasix kowa13555lens zenzabronicasy48•2cy2filter ilforddelta100profilm bw 6x6 120film mediumformat epsonperfectionv600 photoshopdigitalization,,,38.991337,-114.302937,15,0,,5514021,1,0,0,0,
9,49066630472,54769054@N03,51bc50d11d,65535,66,Death's Repose,1,0,0,1573768314,Scott Holcomb,4092,5,1813,bristleconepine greatbasinnationalpark bw 6x6 mediumformat nevada 120film kowasix epsonperfectionv600 ilforddelta100profilm photoshopdigitalization kowa13555lens zenzabronicasy48•2cy2filter,,,38.996673,-114.297144,15,0,,5514021,1,0,0,0,
