,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,originalsecret,originalformat,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,machine_tags
0,49801481137,53502512@N04,d6b5c990e4,65535,66,IMG_8067,1,0,0,1587469999,Marco Panebianco,7428,8,2,,05256e92b7,jpg,67.767144,-149.771042,16,0,,5880666,1,0,0,0,
1,49800623463,53502512@N04,11b67bb878,65535,66,IMG_8068,1,0,0,1587470000,Marco Panebianco,7428,8,2,,5049371c67,jpg,67.671075,-149.717531,16,0,,5880666,1,0,0,0,
2,49801171841,53502512@N04,3d5f3aa018,65535,66,IMG_8069,1,0,0,1587470000,Marco Panebianco,7428,8,2,,95100a858c,jpg,67.669541,-149.715042,16,0,,5880666,1,0,0,0,
3,49801480467,53502512@N04,ccd614fc83,65535,66,IMG_8070,1,0,0,1587470000,Marco Panebianco,7428,8,2,,0fdf78a387,jpg,67.651808,-149.716920,16,0,,5880666,1,0,0,0,
4,49800621768,53502512@N04,e785d95eae,65535,66,IMG_8073,1,0,0,1587470003,Marco Panebianco,7428,8,2,,155faf10e3,jpg,67.547652,-149.850267,16,0,,5880666,1,0,0,0,
5,49801479152,53502512@N04,17ae4958a1,65535,66,IMG_8074,1,0,0,1587470003,Marco Panebianco,7428,8,2,,df7429a522,jpg,67.547652,-149.850250,16,0,,5880666,1,0,0,0,
6,49800620263,53502512@N04,59c3c50d5c,65535,66,IMG_8075,1,0,0,1587470004,Marco Panebianco,7428,8,2,,e8ceb8d8ce,jpg,67.547652,-149.850267,16,0,,5880666,1,0,0,0,
7,49800618688,53502512@N04,3c4c7bdc60,65535,66,IMG_8076,1,0,0,1587470005,Marco Panebianco,7428,8,2,,d6e1957c80,jpg,67.547713,-149.850312,16,0,,5880666,1,0,0,0,
8,49800617408,53502512@N04,7d7648bcc5,65535,66,IMG_8077,1,0,0,1587470006,Marco Panebianco,7428,8,2,,9958875c88,jpg,67.547744,-149.850220,16,0,,5880666,1,0,0,0,
9,49800615643,53502512@N04,dca7c403ab,65535,66,IMG_8078,1,0,0,1587470007,Marco Panebianco,7428,8,2,,304a12fba0,jpg,67.579391,-149.806962,16,0,,5880666,1,0,0,0,
10,49801472962,53502512@N04,551e7de252,65535,66,IMG_8079,1,0,0,1587470007,Marco Panebianco,7428,8,2,,1f1d6f6ee3,jpg,67.579375,-149.806931,16,0,,5880666,1,0,0,0,
11,49801472467,53502512@N04,9229535797,65535,66,IMG_8080,1,0,0,1587470008,Marco Panebianco,7428,8,4,,5a3bd63d5a,jpg,67.579299,-149.806734,16,0,,5880666,1,0,0,0,
12,49801472007,53502512@N04,f6a7f952a5,65535,66,IMG_8081,1,0,0,1587470009,Marco Panebianco,7428,8,2,,952f2c982b,jpg,67.579299,-149.806687,16,0,,5880666,1,0,0,0,
13,49800613753,53502512@N04,57d28c7fec,65535,66,IMG_8082,1,0,0,1587470010,Marco Panebianco,7428,8,2,,8c02c95be6,jpg,67.579330,-149.806734,16,0,,5880666,1,0,0,0,
14,49801470602,53502512@N04,e4578d3aec,65535,66,IMG_8083,1,0,0,1587470010,Marco Panebianco,7428,8,2,,9b07efd1a3,jpg,67.601730,-149.786209,16,0,,5880666,1,0,0,0,
15,49801470087,53502512@N04,a33cb436e4,65535,66,IMG_8084,1,0,0,1587470011,Marco Panebianco,7428,8,2,,5684b43389,jpg,67.601883,-149.786103,16,0,,5880666,1,0,0,0,
16,49800610913,53502512@N04,e1eca484b3,65535,66,IMG_8085,1,0,0,1587470012,Marco Panebianco,7428,8,3,,c590fe2d65,jpg,67.601813,-149.786134,16,0,,5880666,1,0,0,0,
17,49801468167,53502512@N04,0a75b23745,65535,66,IMG_8086,1,0,0,1587470012,Marco Panebianco,7428,8,2,,f058bf24db,jpg,67.601830,-149.786117,16,0,,5880666,1,0,0,0,
18,49800609958,53502512@N04,2a73e58356,65535,66,IMG_8087,1,0,0,1587470013,Marco Panebianco,7428,8,2,,a3c7ed7071,jpg,67.601830,-149.786148,16,0,,5880666,1,0,0,0,
19,49801467112,53502512@N04,d3c632bcd1,65535,66,IMG_8088,1,0,0,1587470013,Marco Panebianco,7428,8,2,,5dcbc22cf0,jpg,67.673416,-149.719423,16,0,,5880666,1,0,0,0,
20,49801466647,53502512@N04,99bd34198c,65535,66,IMG_8089,1,0,0,1587470014,Marco Panebianco,7428,8,2,,1316f95c46,jpg,67.673461,-149.719514,16,0,,5880666,1,0,0,0,
21,49801466182,53502512@N04,0d6b279e18,65535,66,IMG_8090,1,0,0,1587470015,Marco Panebianco,7428,8,4,,11a09bcdc2,jpg,67.673491,-149.719498,16,0,,5880666,1,0,0,0,
22,49801156611,53502512@N04,128ee03970,65535,66,IMG_8091,1,0,0,1587470016,Marco Panebianco,7428,8,2,,0b60dd2969,jpg,67.673500,-149.719498,16,0,,5880666,1,0,0,0,
23,49800607588,53502512@N04,6930c89539,65535,66,IMG_8092,1,0,0,1587470017,Marco Panebianco,7428,8,2,,ef4a7e1c16,jpg,67.673477,-149.719484,16,0,,5880666,1,0,0,0,
24,49800606393,53502512@N04,9a702a02e0,65535,66,IMG_8093,1,0,0,1587470018,Marco Panebianco,7428,8,2,,6e036755db,jpg,67.673538,-149.719437,16,0,,5880666,1,0,0,0,
25,49801153916,53502512@N04,f244e48187,65535,66,IMG_8094,1,0,0,1587470018,Marco Panebianco,7428,8,2,,65695efcdc,jpg,67.673516,-149.719392,16,0,,5880666,1,0,0,0,
26,49801462197,53502512@N04,2e67587b21,65535,66,IMG_8095,1,0,0,1587470018,Marco Panebianco,7428,8,2,,6ab453377c,jpg,67.673522,-149.719392,16,0,,5880666,1,0,0,0,
