,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,originalsecret,originalformat,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,machine_tags
0,50037294401,62634671@N08,a086937610,65535,66,"Theodore Roosevelt National Park, North Dakota, USA - 2004.",1,0,0,1592923359,John Mac 2011 UK,5071,6,2,2004 johnmacstravelphotography johnmacsusa northdakota theodorerooseveltnationalpark usa usa2004 usa2004tour usa–2004,07e28593f4,jpg,46.915847,-103.524514,16,0,,5690471,1,0,0,0,
1,50037294291,62634671@N08,44d4d9c8b1,65535,66,"Theodore Roosevelt National Park, North Dakota, USA - 2004.",1,0,0,1592923360,John Mac 2011 UK,5071,6,1,2004 johnmacstravelphotography johnmacsusa northdakota theodorerooseveltnationalpark usa usa2004 usa2004tour usa–2004,b481eba608,jpg,46.915847,-103.524514,16,0,,5690471,1,0,0,0,
2,50037294186,62634671@N08,56b7ec7ea2,65535,66,"Theodore Roosevelt National Park, North Dakota, USA - 2004.",1,0,0,1592923361,John Mac 2011 UK,5071,6,1,2004 johnmacstravelphotography johnmacsusa northdakota theodorerooseveltnationalpark usa usa2004 usa2004tour usa–2004,77d8b23d03,jpg,46.915847,-103.524514,16,0,,5690471,1,0,0,0,
3,50037294136,62634671@N08,5e3ab42328,65535,66,"Theodore Roosevelt National Park, North Dakota, USA - 2004.",1,0,0,1592923362,John Mac 2011 UK,5071,6,1,2004 johnmacstravelphotography johnmacsusa northdakota theodorerooseveltnationalpark usa usa2004 usa2004tour usa–2004,087e4d73c4,jpg,46.915847,-103.524514,16,0,,5690471,1,0,0,0,
4,50036749008,62634671@N08,def17351f8,65535,66,"Theodore Roosevelt National Park, North Dakota, USA - 2004.",1,0,0,1592923363,John Mac 2011 UK,5071,6,0,2004 johnmacstravelphotography johnmacsusa northdakota theodorerooseveltnationalpark usa usa2004 usa2004tour usa–2004,e4419ec4e6,jpg,46.915847,-103.524514,16,0,,5690471,1,0,0,0,
5,50037552537,62634671@N08,3d3db333af,65535,66,"Theodore Roosevelt National Park, North Dakota, USA - 2004.",1,0,0,1592923363,John Mac 2011 UK,5071,6,0,2004 johnmacstravelphotography johnmacsusa northdakota theodorerooseveltnationalpark usa usa2004 usa2004tour usa–2004,ddb22172a0,jpg,46.915847,-103.524514,16,0,,5690471,1,0,0,0,
6,50037293991,62634671@N08,e7b501d5f3,65535,66,"Theodore Roosevelt National Park, North Dakota, USA - 2004.",1,0,0,1592923364,John Mac 2011 UK,5071,6,0,2004 johnmacstravelphotography johnmacsusa northdakota theodorerooseveltnationalpark usa usa2004 usa2004tour usa–2004,c8c966bc69,jpg,46.915847,-103.524514,16,0,,5690471,1,0,0,0,
7,50037293836,62634671@N08,5de5b2cf1b,65535,66,"Theodore Roosevelt National Park, North Dakota, USA - 2004.",1,0,0,1592923365,John Mac 2011 UK,5071,6,0,2004 johnmacstravelphotography johnmacsusa northdakota theodorerooseveltnationalpark usa usa2004 usa2004tour usa–2004,1a129c8483,jpg,46.915847,-103.524514,16,0,,5690471,1,0,0,0,
8,50037293736,62634671@N08,52a3469f97,65535,66,"Theodore Roosevelt National Park, North Dakota, USA - 2004.",1,0,0,1592923366,John Mac 2011 UK,5071,6,0,2004 johnmacstravelphotography johnmacsusa northdakota theodorerooseveltnationalpark usa usa2004 usa2004tour usa–2004,c5d1fa1e55,jpg,46.915847,-103.524514,16,0,,5690471,1,0,0,0,
9,50036748608,62634671@N08,8d399d5483,65535,66,"Theodore Roosevelt National Park, North Dakota, USA - 2004.",1,0,0,1592923367,John Mac 2011 UK,5071,6,0,2004 johnmacstravelphotography johnmacsusa northdakota theodorerooseveltnationalpark usa usa2004 usa2004tour usa–2004,71cd286194,jpg,46.915847,-103.524514,16,0,,5690471,1,0,0,0,
