,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,originalsecret,originalformat,machine_tags
0,49991307596,46385530@N00,5cc0e927f0,65535,66,Coral and Seashells,1,0,0,1591790495,abanderson22,7895,8,14,tutuila nationalparkofamericansamoa southpacific americansamoa nationalpark americansamoanationalpark,-14.245823,-170.673081,16,0,,5880881,1,0,0,0,,,
1,49987407127,46385530@N00,bfe185fba0,65535,66,Ofu Beach Morning,1,0,0,1591687020,abanderson22,7895,8,39,nationalpark americansamoa southpacific beach manua americansamoanationalpark nationalparkofamericansamoa,-14.176592,-169.652959,16,0,,5881113,1,0,0,0,,,
2,49445761127,81866840@N06,b5f9e88aee,65535,66,Agreed,1,0,0,1580065420,Anthony Tomlin,65535,66,479,southpacific americansamoa bus,-14.273283,-170.702669,15,0,,5881020,1,0,0,0,,,
3,48617521643,46385530@N00,52d58464a6,65535,66,Ofu Beach,1,0,0,1566747272,abanderson22,7895,8,73,nationalparkofamericansamoa ocean beach americansamoa americansamoanationalpark southpacific manua,-14.176592,-169.652959,16,0,,5881113,1,0,0,0,,,
4,48249494761,46385530@N00,70b1cf92ef,65535,66,Vatia Coast,1,0,0,1562769135,abanderson22,7895,8,111,ocean nationalparkofamericansamoa beach nature americansamoanationalpark southpacific tutuila americansamoa,-14.240856,-170.671114,16,0,,5880881,1,0,0,0,,,
5,32926541677,139587077@N03,7361b45c82,65535,66,RX400561,1,0,0,1558125594,Carbon624,1526,2,5893,princesscruiseline pcl starprincess 28dayhawaiitahitisamoacruise americansamoaflagday2019 pagopago americansamoa,-14.275964,-170.686775,16,0,9_M9a8BQUry5umc3,1062841,1,0,0,0,,,
6,45583298975,43296902@N00,f9d617a640,7864,8,American Samoa,1,0,0,1545983153,Dennis S. Hurd,65535,66,539,americansamoa countriesivevisited,-14.276570,-170.688345,16,0,9_M9a8BQUry5umc3,1062841,1,0,0,0,185e649767,jpg,
7,32592263188,22691745@N00,c2089a9d2f,4875,5,,1,0,0,1545784808,rscottjones,751,1,43,,-14.255964,-170.618637,16,0,JTVp4wxTVrz6hobYaw,24602703,1,0,0,0,99c7360a75,jpg,
8,44635724840,22691745@N00,bbcc49d5fd,7822,8,,1,0,0,1545701481,rscottjones,751,1,47,,-14.258412,-170.625856,16,0,JTVp4wxTVrz6hobYaw,24602703,1,0,0,0,70594152bb,jpg,
9,46452678641,22691745@N00,4cc5915788,4879,5,,1,0,0,1545701447,rscottjones,751,1,30,,-14.272114,-170.664553,16,0,SnSFhaZTVrxWj.7FBg,24602706,1,0,0,0,93fd968080,jpg,
10,46452678501,22691745@N00,eee0d65d28,4841,5,,1,0,0,1545701446,rscottjones,751,1,30,,-14.255964,-170.618637,16,0,JTVp4wxTVrz6hobYaw,24602703,1,0,0,0,88f3bd63c7,jpg,
11,44635717260,22691745@N00,8161590794,4853,5,,1,0,0,1545701442,rscottjones,751,1,27,,-14.266759,-170.655700,16,0,0QMFsGZTVrzEeckrAw,24602702,1,0,0,0,d6728f365c,jpg,
12,45525756785,22691745@N00,6b693f77cb,7887,8,,1,0,0,1545610508,rscottjones,751,1,72,,-14.257945,-170.628448,16,0,JTVp4wxTVrz6hobYaw,24602703,1,0,0,0,0f9b55cc11,jpg,
13,45525756555,22691745@N00,9eb513353c,4841,5,,1,0,0,1545610505,rscottjones,751,1,28,,-14.248692,-170.662445,16,0,9REAB4lTVrxnwu.upw,24602701,1,0,0,0,98d5bba8c1,jpg,
14,44621804870,22691745@N00,eb5e516fc4,4836,5,,1,0,0,1545610505,rscottjones,751,1,24,,-14.250631,-170.580428,16,0,llvB9C5QUrw4OZDm,1062842,1,0,0,0,6e2581a27e,jpg,
15,46426522881,22691745@N00,72bf04ed3d,7880,8,,1,0,0,1545537961,rscottjones,751,1,133,,-14.258412,-170.625856,16,0,JTVp4wxTVrz6hobYaw,24602703,1,0,0,0,7fa5014c1f,jpg,
16,32554741888,22691745@N00,62409e6e71,4805,5,,1,0,0,1545537955,rscottjones,751,1,19,,-14.272114,-170.664553,16,0,SnSFhaZTVrxWj.7FBg,24602706,1,0,0,0,d5d8a5fb1d,jpg,
