,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,originalsecret,originalformat,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,machine_tags
0,49801542538,53502512@N04,8d223b089c,65535,66,IMG_8988,1,0,0,1587483726,Marco Panebianco,7428,8,8,,6deabfc3c2,jpg,59.946491,-149.723328,16,0,,5867959,1,0,0,0,
1,49802400122,53502512@N04,45907b2133,65535,66,IMG_8989,1,0,0,1587483726,Marco Panebianco,7428,8,7,,c13a93773b,jpg,59.946491,-149.723328,16,0,,5867959,1,0,0,0,
2,49802091861,53502512@N04,7b287bf9d4,65535,66,IMG_8990,1,0,0,1587483727,Marco Panebianco,7428,8,7,,8efe083f6a,jpg,59.946491,-149.723328,16,0,,5867959,1,0,0,0,
3,49801541828,53502512@N04,a5fb0a0b44,65535,66,IMG_8991,1,0,0,1587483728,Marco Panebianco,7428,8,6,,cdb6918922,jpg,59.947133,-149.723250,16,0,,5867959,1,0,0,0,
4,49802091296,53502512@N04,b3076fb6ff,65535,66,IMG_8992,1,0,0,1587483728,Marco Panebianco,7428,8,7,,7eb686ebaf,jpg,59.947147,-149.723298,16,0,,5867959,1,0,0,0,
5,49802399062,53502512@N04,138971f60a,65535,66,IMG_8993,1,0,0,1587483728,Marco Panebianco,7428,8,6,,205caf5a09,jpg,59.947188,-149.723298,16,0,,5867959,1,0,0,0,
6,49801540973,53502512@N04,3df98cfb49,65535,66,IMG_8994,1,0,0,1587483729,Marco Panebianco,7428,8,6,,ec1b7c6b8e,jpg,59.947211,-149.723267,16,0,,5867959,1,0,0,0,
7,49802398362,53502512@N04,67f8807740,65535,66,IMG_8995,1,0,0,1587483729,Marco Panebianco,7428,8,6,,516610c2c5,jpg,59.947258,-149.723220,16,0,,5867959,1,0,0,0,
8,49802398087,53502512@N04,c045b5fb60,65535,66,IMG_8996,1,0,0,1587483730,Marco Panebianco,7428,8,7,,c186b66d3d,jpg,59.947261,-149.723220,16,0,,5867959,1,0,0,0,
9,49802089841,53502512@N04,bcfd72e366,65535,66,IMG_8997,1,0,0,1587483731,Marco Panebianco,7428,8,8,,90a9880fb7,jpg,59.947266,-149.723206,16,0,,5867959,1,0,0,0,
10,49802089296,53502512@N04,f94a884650,65535,66,IMG_8999,1,0,0,1587483732,Marco Panebianco,7428,8,7,,0385f58083,jpg,59.948066,-149.723756,16,0,,5867959,1,0,0,0,
11,49802089021,53502512@N04,43874de698,65535,66,IMG_9001,1,0,0,1587483733,Marco Panebianco,7428,8,7,,10dbca9555,jpg,59.948016,-149.723939,16,0,,5867959,1,0,0,0,
12,49802396712,53502512@N04,251dc1d882,65535,66,IMG_9002,1,0,0,1587483733,Marco Panebianco,7428,8,7,,7e1dfcff11,jpg,59.948036,-149.723984,16,0,,5867959,1,0,0,0,
13,49802396312,53502512@N04,bcdf1159f2,65535,66,IMG_9003,1,0,0,1587483734,Marco Panebianco,7428,8,7,,2e01b97494,jpg,59.948147,-149.724167,16,0,,5867959,1,0,0,0,
