,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,originalsecret,originalformat,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,machine_tags
0,49895636893,61897811@N00,f80032fecd,65535,66,"Morning light, Guadalupe Mountains National Park",1,0,0,1589505828,Anita363,3,1,183,pinespringscampground pinesprings campground camp magichour guadalupemountainsnationalpark guadalupemountains texas tx film,cb399e0799,jpg,31.895622,-104.826693,16,0,,5528388,1,0,0,0,
1,49542703997,132770804@N07,4c74435a7e,65535,66,"Manzanita Spring, Smith Spring Trail, Guadalupe Mountains National Park  11/21/2013",1,0,0,1581858433,ccbutch,471,1,623,smithspringtrail manzanitaspring guadalupemountainsnationalpark roadtripusa geotagged nationalpark nps guadalupemountains water sky reflection texas trail hike hiking,b6bfc45775,jpg,31.910500,-104.798309,16,0,,5521897,1,0,0,0,
2,49291719877,133876835@N08,7acd26d094,65535,66,Texas - Guadalupe Mountains National Park,1,0,0,1577606669,Michael.Kemper,7748,8,869,walk walking hike hiking wanderung wandern randonnée randonnee voyage travel travelling reise vacation urlaub usa us united states america vereinigte staaten von amerika american southwest amerikanischer südwesten texas guadalupe mountains national park nationalpark np devil devils teufel halle teufelshalle pine creek canyon mountain berg berge canon eos 6 d 6d ef 2470 24 70 f4 f 4 l is usm,2962be23b0,jpg,31.904427,-104.847089,16,0,,5528388,1,0,0,0,
3,49281989693,46464941@N07,5cc5f03c04,65535,66,Guadalupe Mountains National Park (2 of 3),1,0,0,1577470316,jimsawthat,65535,66,124,mountains guadalupemountains rural texas guadalupemountainsnationalpark,142ca6565a,jpg,31.893791,-104.822595,15,0,,5528388,1,0,0,0,
4,49071340448,58359963@N00,c671cdae58,65535,66,detail pratt's cabin,1,0,0,1573875869,Windswept.west,4780,5,226,mckittrickcayon gmnp joist stone wood blue prattscabin tamron247028 nikond5200,,,31.969493,-104.790204,16,0,,5527089,1,0,0,0,
5,49066513137,62566937@N00,0bb6e22fca,65535,66,El Capitan,1,0,0,1573766565,Webfoot5,7856,8,355,landscape mountains guadalupemountainsnationalpark desert,,,31.854304,-104.844696,15,0,,5528388,1,0,0,0,
6,49066300141,62566937@N00,79d0ca735e,65535,66,Gudalupe Mountains National Park,1,0,0,1573766566,Webfoot5,7856,8,171,sign guadalupemountainsnationalpark desert,,,31.912044,-104.776428,16,0,,5521897,1,0,0,0,
7,49033085033,19387539@N00,8763ccb34e,65535,66,Hurricane over El Capitan,1,0,0,1573225500,Mark P Betts,7443,8,1335,,c837639c03,jpg,31.854361,-104.844823,16,0,,5528388,1,0,0,0,
8,48992803517,62566937@N00,2e530ebd1d,65535,66,Prickley Pear,1,0,0,1572554921,Webfoot5,7856,8,103,cactus pricklypear nationalpark guadalupemountainsnationalpark plant flower,,,31.893408,-104.822927,16,0,,5528388,1,0,0,0,
9,48678614866,46074127@N02,faa0bdc237,65535,66,Approaching Guadalupe Mountains,1,0,0,1567622582,Marc Tomik,7608,8,16,,2d25c76bff,jpg,31.844969,-104.836537,16,0,,5528388,1,0,0,0,
